CustomerID,R,F,M,Country,Cluster
15296.0,50,6,1766,United Kingdom,new customer
15297.0,9,3,292,United Kingdom,new customer
15298.0,1,12,3116,United Kingdom,new customer
15299.0,66,7,2948,United Kingdom,new customer
15300.0,63,1,292,United Kingdom,new customer
15301.0,50,12,2775,United Kingdom,new customer
15303.0,289,1,248,United Kingdom,loyal customer
15304.0,60,8,104,United Kingdom,new customer
15306.0,63,3,810,United Kingdom,new customer
15307.0,95,1,37,United Kingdom,new customer
15308.0,273,1,175,United Kingdom,loyal customer
15311.0,0,91,38194,United Kingdom,potential loyal customer
15312.0,74,4,516,United Kingdom,new customer
15313.0,109,1,25,United Kingdom,new customer
15314.0,198,1,313,United Kingdom,loyal customer
15315.0,63,2,862,United Kingdom,new customer
15316.0,326,1,100,United Kingdom,loyal customer
15318.0,3,1,642,United Kingdom,new customer
15319.0,283,1,175,United Kingdom,loyal customer
15320.0,43,1,326,United Kingdom,new customer
15321.0,70,3,1181,United Kingdom,new customer
15322.0,85,1,416,United Kingdom,new customer
15325.0,103,1,232,United Kingdom,new customer
15326.0,333,1,386,United Kingdom,loyal customer
15327.0,52,1,116,United Kingdom,new customer
15329.0,38,3,486,United Kingdom,new customer
15330.0,31,2,1312,United Kingdom,new customer
15332.0,365,4,652,Lithuania,loyal customer
15333.0,207,1,344,United Kingdom,loyal customer
15334.0,156,3,274,United Kingdom,loyal customer
15335.0,53,1,80,United Kingdom,new customer
15339.0,65,2,416,United Kingdom,new customer
15341.0,80,1,812,United Kingdom,new customer
15342.0,129,1,283,United Kingdom,new customer
15343.0,86,1,84,United Kingdom,new customer
15344.0,0,3,116,United Kingdom,new customer
15345.0,45,1,81,United Kingdom,new customer
15346.0,332,1,144,United Kingdom,loyal customer
15347.0,365,1,130,United Kingdom,loyal customer
15348.0,71,1,84,United Kingdom,new customer
15349.0,157,2,327,United Kingdom,loyal customer
15350.0,372,1,51,United Kingdom,loyal customer
15351.0,11,7,753,United Kingdom,new customer
15353.0,254,2,343,United Kingdom,loyal customer
15355.0,28,2,45,United Kingdom,new customer
15356.0,30,10,1673,United Kingdom,new customer
15358.0,4,22,7050,United Kingdom,lost customer
15360.0,39,1,223,United Kingdom,new customer
15361.0,361,1,336,United Kingdom,loyal customer
15363.0,372,1,144,United Kingdom,loyal customer
15364.0,95,2,493,United Kingdom,new customer
15365.0,25,7,1084,United Kingdom,new customer
15366.0,74,2,621,United Kingdom,new customer
15367.0,56,4,1057,United Kingdom,new customer
15368.0,20,1,230,United Kingdom,new customer
15370.0,40,7,830,United Kingdom,new customer
15372.0,136,1,2924,United Kingdom,new customer
15373.0,7,12,500,United Kingdom,new customer
15374.0,128,1,126,United Kingdom,new customer
15376.0,39,3,619,United Kingdom,new customer
15379.0,168,7,2305,United Kingdom,loyal customer
15380.0,8,5,376,United Kingdom,new customer
15381.0,213,2,171,United Kingdom,loyal customer
15382.0,14,6,4012,United Kingdom,new customer
15384.0,169,2,596,United Kingdom,loyal customer
15385.0,39,1,161,United Kingdom,new customer
15386.0,185,1,446,United Kingdom,loyal customer
15388.0,269,1,88,Canada,loyal customer
15389.0,171,1,400,United Kingdom,loyal customer
15392.0,4,4,1277,United Kingdom,new customer
15393.0,15,2,150,United Kingdom,new customer
15394.0,9,4,910,United Kingdom,new customer
15395.0,325,1,17,United Kingdom,loyal customer
15396.0,112,1,122,United Kingdom,new customer
15397.0,289,1,20,United Kingdom,loyal customer
15398.0,15,2,769,United Kingdom,new customer
15399.0,0,3,611,United Kingdom,new customer
15400.0,91,5,390,United Kingdom,new customer
15402.0,148,2,694,United Kingdom,loyal customer
15405.0,188,1,193,United Kingdom,loyal customer
15406.0,30,2,254,United Kingdom,new customer
15407.0,33,4,558,United Kingdom,new customer
15408.0,263,1,106,United Kingdom,loyal customer
15410.0,83,8,1200,United Kingdom,new customer
15411.0,25,4,530,United Kingdom,new customer
15412.0,170,1,108,United Kingdom,loyal customer
15414.0,9,3,443,United Kingdom,new customer
15415.0,312,1,575,United Kingdom,loyal customer
15416.0,64,4,2090,United Kingdom,new customer
15417.0,84,1,284,United Kingdom,new customer
15419.0,24,1,230,United Kingdom,new customer
15421.0,58,4,500,United Kingdom,new customer
15422.0,322,2,38,United Kingdom,loyal customer
15423.0,37,1,101,United Kingdom,new customer
15424.0,253,2,554,United Kingdom,loyal customer
15426.0,18,5,674,United Kingdom,new customer
15427.0,32,3,1013,United Kingdom,new customer
15428.0,14,1,102,United Kingdom,new customer
15429.0,26,2,380,United Kingdom,new customer
15432.0,22,1,65,United Kingdom,new customer
15433.0,213,2,534,United Kingdom,loyal customer
15434.0,7,5,647,United Kingdom,new customer
15435.0,21,1,54,United Kingdom,new customer
15436.0,11,3,613,United Kingdom,new customer
15437.0,261,1,79,United Kingdom,loyal customer
15438.0,130,1,59,United Kingdom,new customer
15440.0,54,3,197,United Kingdom,new customer
15442.0,248,1,120,United Kingdom,loyal customer
15443.0,1,7,1663,United Kingdom,new customer
15444.0,8,2,764,United Kingdom,new customer
15445.0,263,1,58,United Kingdom,loyal customer
15447.0,330,1,85,United Kingdom,loyal customer
15448.0,312,1,232,United Kingdom,loyal customer
15449.0,25,3,812,United Kingdom,new customer
15450.0,29,1,376,United Kingdom,new customer
15452.0,29,3,283,United Kingdom,new customer
15453.0,1,7,845,United Kingdom,new customer
15454.0,361,1,86,United Kingdom,loyal customer
15456.0,282,3,660,United Kingdom,loyal customer
15457.0,261,1,132,United Kingdom,loyal customer
15458.0,24,1,156,United Kingdom,new customer
15460.0,353,1,109,United Kingdom,loyal customer
15462.0,93,3,172,United Kingdom,new customer
15463.0,28,1,106,United Kingdom,new customer
15464.0,337,1,350,United Kingdom,loyal customer
15465.0,19,18,1257,United Kingdom,lost customer
15466.0,84,1,246,United Kingdom,new customer
15467.0,8,3,310,United Kingdom,new customer
15468.0,50,2,155,United Kingdom,new customer
15469.0,49,2,153,United Kingdom,new customer
15471.0,1,1,266,United Kingdom,new customer
15472.0,112,1,251,United Kingdom,new customer
15473.0,13,7,672,United Kingdom,new customer
15475.0,76,1,319,United Kingdom,new customer
15478.0,39,2,585,United Kingdom,new customer
15480.0,115,1,303,Malta,new customer
15482.0,15,12,5020,United Kingdom,lost customer
15483.0,160,4,295,United Kingdom,loyal customer
15484.0,0,4,3152,United Kingdom,new customer
15485.0,29,3,1306,United Kingdom,new customer
15488.0,92,1,73,United Kingdom,new customer
15489.0,22,3,608,United Kingdom,new customer
15491.0,94,6,1646,United Kingdom,new customer
15492.0,27,2,483,United Kingdom,new customer
15493.0,32,5,560,United Kingdom,new customer
15494.0,20,2,1148,United Kingdom,new customer
15497.0,17,2,624,United Kingdom,new customer
15498.0,2,27,6105,United Kingdom,lost customer
15500.0,7,4,572,United Kingdom,new customer
15502.0,15,12,4236,United Kingdom,lost customer
15503.0,362,1,74,United Kingdom,loyal customer
15504.0,80,1,33,United Kingdom,new customer
15505.0,52,5,2390,United Kingdom,new customer
15506.0,22,3,848,United Kingdom,new customer
15507.0,171,1,162,United Kingdom,loyal customer
15508.0,188,6,440,United Kingdom,loyal customer
15510.0,330,1,2,United Kingdom,loyal customer
15511.0,11,5,271,United Kingdom,new customer
15512.0,155,2,68,United Kingdom,loyal customer
15513.0,32,19,5709,United Kingdom,lost customer
15514.0,11,11,2160,United Kingdom,new customer
15516.0,44,3,27,United Kingdom,new customer
15517.0,232,1,293,United Kingdom,loyal customer
15518.0,63,8,1273,United Kingdom,new customer
15520.0,1,1,314,United Kingdom,new customer
15521.0,39,8,1836,United Kingdom,new customer
15522.0,32,2,573,United Kingdom,new customer
15523.0,83,1,132,United Kingdom,new customer
15524.0,24,1,4,United Kingdom,new customer
15525.0,1,3,416,United Kingdom,new customer
15526.0,32,2,24,United Kingdom,new customer
15527.0,18,8,992,United Kingdom,new customer
15528.0,253,1,123,United Kingdom,loyal customer
15529.0,22,11,3496,United Kingdom,new customer
15530.0,21,4,950,United Kingdom,new customer
15531.0,7,2,1105,United Kingdom,new customer
15532.0,24,4,521,United Kingdom,new customer
15533.0,18,3,289,United Kingdom,new customer
15535.0,172,4,143,United Kingdom,loyal customer
15537.0,162,1,29,United Kingdom,loyal customer
15539.0,6,1,410,United Kingdom,new customer
15540.0,10,1,200,United Kingdom,new customer
15541.0,113,1,49,United Kingdom,new customer
15543.0,287,1,86,United Kingdom,loyal customer
15544.0,8,9,3109,United Kingdom,new customer
15545.0,53,2,163,United Kingdom,new customer
15547.0,6,14,4032,United Kingdom,lost customer
15549.0,76,3,698,United Kingdom,new customer
15550.0,3,4,295,United Kingdom,new customer
15551.0,36,1,218,United Kingdom,new customer
15552.0,216,1,60,United Kingdom,loyal customer
15553.0,59,1,451,United Kingdom,new customer
15554.0,277,1,74,United Kingdom,loyal customer
15555.0,11,16,4439,United Kingdom,lost customer
15556.0,23,1,236,United Kingdom,new customer
15557.0,28,1,219,United Kingdom,new customer
15561.0,11,4,267,United Kingdom,new customer
15562.0,351,1,39,United Kingdom,loyal customer
15563.0,21,4,1501,United Kingdom,new customer
15565.0,49,2,60,United Kingdom,new customer
15567.0,18,1,223,United Kingdom,new customer
15568.0,2,3,461,United Kingdom,new customer
15569.0,103,5,666,United Kingdom,new customer
15570.0,6,12,2067,United Kingdom,new customer
15571.0,11,4,264,United Kingdom,new customer
15572.0,4,7,1229,United Kingdom,new customer
15573.0,31,2,363,United Kingdom,new customer
15574.0,177,4,349,United Kingdom,loyal customer
15576.0,37,1,404,United Kingdom,new customer
15577.0,150,3,89,United Kingdom,loyal customer
15578.0,161,1,52,United Kingdom,loyal customer
15579.0,68,2,120,United Kingdom,new customer
15581.0,120,13,286,United Kingdom,new customer
15582.0,24,3,453,United Kingdom,new customer
15584.0,23,4,314,United Kingdom,new customer
15585.0,176,1,320,United Kingdom,loyal customer
15587.0,49,4,312,United Kingdom,new customer
15589.0,255,3,243,United Kingdom,loyal customer
15592.0,46,1,354,United Kingdom,new customer
15593.0,70,1,60,United Kingdom,new customer
15594.0,15,5,983,United Kingdom,new customer
15596.0,100,5,561,United Kingdom,new customer
15597.0,34,1,279,United Kingdom,new customer
15598.0,52,1,160,United Kingdom,new customer
15599.0,26,2,718,United Kingdom,new customer
15601.0,10,14,4983,United Kingdom,lost customer
15602.0,7,9,1137,United Kingdom,new customer
15603.0,78,1,96,United Kingdom,new customer
15604.0,51,1,159,United Kingdom,new customer
15605.0,35,5,441,United Kingdom,new customer
15606.0,60,9,892,United Kingdom,new customer
15607.0,336,1,202,United Kingdom,loyal customer
15608.0,27,4,714,United Kingdom,new customer
15609.0,183,1,148,United Kingdom,loyal customer
15610.0,51,1,66,United Kingdom,new customer
15611.0,9,13,504,United Kingdom,new customer
15612.0,35,2,52,United Kingdom,new customer
15615.0,9,23,5508,United Kingdom,lost customer
15618.0,32,4,454,United Kingdom,new customer
15619.0,10,1,136,United Kingdom,new customer
15620.0,56,3,915,United Kingdom,new customer
15621.0,3,4,501,United Kingdom,new customer
15622.0,42,9,1674,United Kingdom,new customer
15623.0,140,1,125,United Kingdom,new customer
15624.0,116,4,357,United Kingdom,new customer
15625.0,103,4,1188,United Kingdom,new customer
15626.0,74,2,766,United Kingdom,new customer
15628.0,4,9,1894,United Kingdom,new customer
15630.0,44,2,800,United Kingdom,new customer
15632.0,15,8,2109,United Kingdom,new customer
15634.0,16,1,99,United Kingdom,new customer
15636.0,89,2,284,United Kingdom,new customer
15637.0,52,1,128,United Kingdom,new customer
15639.0,133,1,323,United Kingdom,new customer
15640.0,3,15,6607,United Kingdom,lost customer
15641.0,104,4,1562,United Kingdom,new customer
15643.0,191,3,246,United Kingdom,loyal customer
15644.0,165,4,557,United Kingdom,loyal customer
15645.0,18,1,256,United Kingdom,new customer
15646.0,157,3,394,United Kingdom,loyal customer
15648.0,203,2,221,United Kingdom,loyal customer
15649.0,335,2,192,United Kingdom,loyal customer
15651.0,36,3,479,United Kingdom,new customer
15652.0,90,1,208,United Kingdom,new customer
15653.0,92,2,1200,United Kingdom,new customer
15654.0,8,2,475,United Kingdom,new customer
15655.0,242,1,324,United Kingdom,loyal customer
15656.0,44,4,343,United Kingdom,new customer
15657.0,22,1,24,United Kingdom,new customer
15658.0,189,5,242,United Kingdom,loyal customer
15659.0,43,1,111,United Kingdom,new customer
15660.0,24,9,1050,United Kingdom,new customer
15661.0,316,2,236,United Kingdom,loyal customer
15663.0,105,1,106,United Kingdom,new customer
15664.0,50,1,157,United Kingdom,new customer
15665.0,167,2,1666,United Kingdom,loyal customer
15667.0,39,1,240,United Kingdom,new customer
15668.0,217,1,72,United Kingdom,loyal customer
15669.0,39,4,342,United Kingdom,new customer
15670.0,296,1,91,United Kingdom,loyal customer
15671.0,18,7,1699,United Kingdom,new customer
15673.0,87,4,1514,United Kingdom,new customer
15674.0,72,5,1275,United Kingdom,new customer
15675.0,80,3,527,United Kingdom,new customer
15676.0,18,3,2252,United Kingdom,new customer
15677.0,48,1,319,United Kingdom,new customer
15678.0,52,1,184,United Kingdom,new customer
15679.0,23,4,1170,United Kingdom,new customer
15680.0,8,3,952,United Kingdom,new customer
15681.0,24,5,816,United Kingdom,new customer
15683.0,116,1,131,United Kingdom,new customer
15687.0,8,9,1310,United Kingdom,new customer
15689.0,119,2,84,United Kingdom,new customer
15690.0,3,2,408,United Kingdom,new customer
15691.0,251,1,72,United Kingdom,loyal customer
15692.0,27,1,138,United Kingdom,new customer
15694.0,0,14,1677,United Kingdom,lost customer
15695.0,266,2,212,United Kingdom,loyal customer
15696.0,32,8,1028,United Kingdom,new customer
15699.0,17,1,113,United Kingdom,new customer
15700.0,171,2,357,United Kingdom,loyal customer
15701.0,1,4,923,United Kingdom,new customer
15703.0,264,1,66,United Kingdom,loyal customer
15704.0,139,4,1028,United Kingdom,new customer
15705.0,200,1,62,United Kingdom,loyal customer
15706.0,63,4,321,United Kingdom,new customer
15707.0,34,4,605,United Kingdom,new customer
15708.0,40,7,1267,United Kingdom,new customer
15709.0,283,1,121,United Kingdom,loyal customer
15712.0,8,5,486,United Kingdom,new customer
15713.0,142,2,150,United Kingdom,new customer
15714.0,11,2,187,United Kingdom,new customer
15716.0,145,4,744,United Kingdom,new customer
15717.0,233,1,70,United Kingdom,loyal customer
15719.0,32,13,2725,United Kingdom,lost customer
15720.0,23,1,281,United Kingdom,new customer
15721.0,11,1,409,United Kingdom,new customer
15722.0,35,5,1026,United Kingdom,new customer
15723.0,364,1,87,United Kingdom,loyal customer
15724.0,200,2,73,United Kingdom,loyal customer
15725.0,14,1,221,United Kingdom,new customer
15727.0,16,7,3065,United Kingdom,new customer
15729.0,212,1,28,United Kingdom,loyal customer
15730.0,65,3,689,United Kingdom,new customer
15732.0,211,2,215,United Kingdom,loyal customer
15733.0,282,1,62,United Kingdom,loyal customer
15734.0,114,2,346,United Kingdom,new customer
15737.0,14,8,599,United Kingdom,new customer
15738.0,18,16,2982,United Kingdom,lost customer
15739.0,65,1,472,United Kingdom,new customer
15740.0,48,1,152,United Kingdom,new customer
15743.0,15,4,216,United Kingdom,new customer
15744.0,77,1,120,United Kingdom,new customer
15745.0,18,4,421,United Kingdom,new customer
15746.0,133,1,178,United Kingdom,new customer
15747.0,12,3,480,United Kingdom,new customer
15748.0,39,1,51,United Kingdom,new customer
15749.0,234,3,18028,United Kingdom,loyal customer
15750.0,2,8,1786,United Kingdom,new customer
15752.0,39,7,1978,United Kingdom,new customer
15753.0,304,1,144,United Kingdom,loyal customer
15754.0,50,3,199,United Kingdom,new customer
15755.0,9,6,1427,United Kingdom,new customer
15756.0,60,4,242,United Kingdom,new customer
15757.0,65,2,491,United Kingdom,new customer
15758.0,24,1,47,United Kingdom,new customer
15759.0,217,3,60,United Kingdom,loyal customer
15762.0,64,2,251,United Kingdom,new customer
15763.0,31,2,271,United Kingdom,new customer
15764.0,87,6,2050,United Kingdom,new customer
15766.0,63,1,170,United Kingdom,new customer
15768.0,115,3,244,United Kingdom,new customer
15769.0,6,26,29672,United Kingdom,lost customer
15773.0,5,1,311,United Kingdom,new customer
15774.0,68,1,87,United Kingdom,new customer
15775.0,244,1,68,United Kingdom,loyal customer
15776.0,132,1,138,United Kingdom,new customer
15777.0,240,4,378,United Kingdom,loyal customer
15780.0,183,3,220,United Kingdom,loyal customer
15781.0,24,3,180,United Kingdom,new customer
15782.0,9,3,864,United Kingdom,new customer
15783.0,10,1,212,United Kingdom,new customer
15785.0,32,5,1612,United Kingdom,new customer
15786.0,45,3,3364,United Kingdom,new customer
15787.0,25,3,540,United Kingdom,new customer
15789.0,357,1,438,United Kingdom,loyal customer
15790.0,9,1,114,United Kingdom,new customer
15791.0,43,2,731,United Kingdom,new customer
15793.0,14,3,553,United Kingdom,new customer
15795.0,149,1,581,United Kingdom,loyal customer
15796.0,0,8,861,United Kingdom,new customer
15797.0,112,4,873,United Kingdom,new customer
15799.0,75,3,955,United Kingdom,new customer
15800.0,106,2,335,United Kingdom,new customer
15801.0,45,3,570,United Kingdom,new customer
15802.0,142,1,1,United Kingdom,new customer
15803.0,50,1,290,United Kingdom,new customer
15804.0,0,13,2565,United Kingdom,lost customer
15805.0,22,17,3387,United Kingdom,lost customer
15806.0,45,3,602,United Kingdom,new customer
15807.0,49,3,430,United Kingdom,new customer
15808.0,305,4,1343,United Kingdom,loyal customer
15809.0,35,5,301,United Kingdom,new customer
15810.0,78,4,861,United Kingdom,new customer
15811.0,21,6,1071,United Kingdom,new customer
15812.0,106,5,922,United Kingdom,new customer
15813.0,207,2,603,United Kingdom,loyal customer
15814.0,16,4,1271,United Kingdom,new customer
15815.0,63,5,1856,United Kingdom,new customer
15819.0,48,4,1357,United Kingdom,new customer
15820.0,319,1,128,United Kingdom,loyal customer
15821.0,43,2,202,United Kingdom,new customer
15822.0,2,2,375,United Kingdom,new customer
15823.0,371,1,1,United Kingdom,loyal customer
15825.0,171,1,220,United Kingdom,loyal customer
15826.0,55,3,963,United Kingdom,new customer
15827.0,72,14,882,United Kingdom,new customer
15829.0,98,2,996,United Kingdom,new customer
15830.0,37,1,415,United Kingdom,new customer
15831.0,57,3,1105,United Kingdom,new customer
15832.0,253,1,465,United Kingdom,loyal customer
15834.0,69,4,965,United Kingdom,new customer
15835.0,43,4,439,United Kingdom,new customer
15836.0,49,1,26,United Kingdom,new customer
15837.0,64,1,189,United Kingdom,new customer
15838.0,10,19,18368,United Kingdom,lost customer
15839.0,32,3,675,United Kingdom,new customer
15840.0,58,2,396,United Kingdom,new customer
15841.0,72,4,942,United Kingdom,new customer
15843.0,303,1,27,United Kingdom,loyal customer
15844.0,45,1,134,United Kingdom,new customer
15845.0,17,8,1926,United Kingdom,new customer
15847.0,37,2,449,United Kingdom,new customer
15850.0,18,2,302,United Kingdom,new customer
15852.0,186,2,48,United Kingdom,loyal customer
15853.0,51,1,135,United Kingdom,new customer
15854.0,3,12,939,United Kingdom,new customer
15855.0,136,5,470,United Kingdom,new customer
15856.0,3,27,11005,United Kingdom,lost customer
15857.0,18,1,308,United Kingdom,new customer
15858.0,15,5,1167,United Kingdom,new customer
15860.0,40,8,440,United Kingdom,new customer
15861.0,11,8,2544,United Kingdom,new customer
15862.0,7,4,585,United Kingdom,new customer
15863.0,25,2,19,United Kingdom,new customer
15864.0,21,6,1192,United Kingdom,new customer
15865.0,40,3,368,United Kingdom,new customer
15866.0,100,1,126,United Kingdom,new customer
15867.0,4,15,2054,United Kingdom,lost customer
15869.0,276,2,175,United Kingdom,loyal customer
15870.0,32,1,335,United Kingdom,new customer
15872.0,14,2,212,United Kingdom,new customer
15874.0,63,7,2534,United Kingdom,new customer
15877.0,1,2,371,United Kingdom,new customer
15880.0,368,1,211,United Kingdom,loyal customer
15881.0,311,5,260,United Kingdom,loyal customer
15882.0,198,4,276,United Kingdom,loyal customer
15883.0,1,2,223,United Kingdom,new customer
15885.0,92,3,111,United Kingdom,new customer
15886.0,59,1,147,United Kingdom,new customer
15888.0,80,1,76,United Kingdom,new customer
15889.0,156,2,215,United Kingdom,loyal customer
15891.0,226,1,442,United Kingdom,loyal customer
15894.0,252,2,168,United Kingdom,loyal customer
15895.0,149,1,94,United Kingdom,loyal customer
15897.0,193,2,261,United Kingdom,loyal customer
15898.0,0,5,570,United Kingdom,new customer
15899.0,368,1,39,United Kingdom,loyal customer
15900.0,23,1,221,United Kingdom,new customer
15901.0,16,3,384,United Kingdom,new customer
15903.0,9,7,2410,United Kingdom,new customer
15904.0,7,1,84,United Kingdom,new customer
15906.0,19,7,544,United Kingdom,new customer
15907.0,3,3,509,United Kingdom,new customer
15909.0,173,1,98,United Kingdom,loyal customer
15910.0,0,8,1015,United Kingdom,new customer
15912.0,177,2,185,United Kingdom,loyal customer
15916.0,15,8,757,United Kingdom,new customer
15917.0,247,1,42,United Kingdom,loyal customer
15918.0,190,2,153,United Kingdom,loyal customer
15919.0,19,2,545,United Kingdom,new customer
15920.0,153,4,99,United Kingdom,loyal customer
15921.0,172,1,166,United Kingdom,loyal customer
15922.0,372,1,138,United Kingdom,loyal customer
15923.0,372,1,122,United Kingdom,loyal customer
15925.0,193,1,93,United Kingdom,loyal customer
15930.0,66,1,139,United Kingdom,new customer
15932.0,3,8,2325,United Kingdom,new customer
15933.0,20,3,885,United Kingdom,new customer
15935.0,238,2,115,United Kingdom,loyal customer
15937.0,63,1,73,United Kingdom,new customer
15938.0,111,5,240,United Kingdom,new customer
15939.0,89,15,4728,United Kingdom,lost customer
15940.0,310,1,4,United Kingdom,loyal customer
15942.0,133,1,232,United Kingdom,new customer
15944.0,276,1,50,United Kingdom,loyal customer
15945.0,364,1,52,United Kingdom,loyal customer
15947.0,82,1,898,United Kingdom,new customer
15948.0,7,2,567,United Kingdom,new customer
15949.0,16,2,284,United Kingdom,new customer
15950.0,31,4,729,United Kingdom,new customer
15951.0,8,2,313,United Kingdom,new customer
15952.0,33,4,399,United Kingdom,new customer
15953.0,14,8,892,United Kingdom,new customer
15955.0,23,14,2135,United Kingdom,lost customer
15957.0,31,1,211,United Kingdom,new customer
15958.0,73,1,33,United Kingdom,new customer
15963.0,19,2,298,United Kingdom,new customer
15965.0,16,4,453,United Kingdom,new customer
15967.0,22,2,211,United Kingdom,new customer
15969.0,2,3,124,United Kingdom,new customer
15970.0,303,1,116,United Kingdom,loyal customer
15971.0,17,12,1717,United Kingdom,new customer
15973.0,366,1,106,United Kingdom,loyal customer
15974.0,38,7,2262,United Kingdom,new customer
15975.0,83,1,243,United Kingdom,new customer
15976.0,164,2,277,United Kingdom,loyal customer
15977.0,16,2,1016,United Kingdom,new customer
15978.0,76,1,888,United Kingdom,new customer
15980.0,88,3,1560,United Kingdom,new customer
15981.0,24,8,1866,United Kingdom,new customer
15983.0,21,4,892,United Kingdom,new customer
15984.0,2,10,1843,United Kingdom,new customer
15985.0,122,2,1086,United Kingdom,new customer
15986.0,29,1,268,United Kingdom,new customer
15987.0,11,7,1556,United Kingdom,new customer
15988.0,18,1,181,United Kingdom,new customer
15990.0,43,2,443,United Kingdom,new customer
15992.0,3,1,17,United Kingdom,new customer
15993.0,8,7,2051,United Kingdom,new customer
15994.0,54,1,177,United Kingdom,new customer
15996.0,87,6,384,United Kingdom,new customer
15998.0,36,5,2041,United Kingdom,new customer
16000.0,2,3,5110,United Kingdom,new customer
16003.0,29,5,1185,United Kingdom,new customer
16005.0,11,4,300,United Kingdom,new customer
16006.0,210,1,84,United Kingdom,loyal customer
16007.0,47,4,1393,United Kingdom,new customer
16008.0,23,3,323,United Kingdom,new customer
16009.0,21,4,378,United Kingdom,new customer
16010.0,245,3,210,United Kingdom,loyal customer
16011.0,7,16,2042,United Kingdom,lost customer
16012.0,34,3,799,United Kingdom,new customer
16013.0,3,47,15536,United Kingdom,lost customer
16014.0,37,3,265,United Kingdom,new customer
16015.0,3,3,909,United Kingdom,new customer
16016.0,2,8,620,United Kingdom,new customer
16017.0,46,1,102,United Kingdom,new customer
16018.0,38,2,190,United Kingdom,new customer
16019.0,46,9,1733,United Kingdom,new customer
16020.0,16,3,487,United Kingdom,new customer
16022.0,259,1,261,United Kingdom,loyal customer
16023.0,45,3,358,United Kingdom,new customer
16024.0,11,1,398,United Kingdom,new customer
16025.0,29,1,338,United Kingdom,new customer
16026.0,42,1,243,United Kingdom,new customer
16027.0,91,6,1147,United Kingdom,new customer
16029.0,38,63,40208,United Kingdom,potential loyal customer
16030.0,309,1,283,United Kingdom,loyal customer
16031.0,91,2,423,United Kingdom,new customer
16033.0,5,20,3539,United Kingdom,lost customer
16034.0,195,3,242,United Kingdom,loyal customer
16036.0,86,2,716,United Kingdom,new customer
16037.0,269,3,428,United Kingdom,loyal customer
16038.0,7,3,244,United Kingdom,new customer
16040.0,64,3,684,United Kingdom,new customer
16041.0,30,3,1584,United Kingdom,new customer
16042.0,21,5,755,United Kingdom,new customer
16043.0,37,4,503,United Kingdom,new customer
16045.0,119,4,897,United Kingdom,new customer
16048.0,372,2,144,United Kingdom,loyal customer
16049.0,39,3,793,United Kingdom,new customer
16050.0,173,1,278,United Kingdom,loyal customer
16052.0,53,1,282,United Kingdom,new customer
16053.0,32,2,1793,United Kingdom,new customer
16054.0,144,1,380,United Kingdom,loyal customer
16055.0,220,1,22,United Kingdom,loyal customer
16056.0,44,1,347,United Kingdom,new customer
16057.0,15,7,863,United Kingdom,new customer
16059.0,65,6,643,United Kingdom,new customer
16062.0,9,4,800,United Kingdom,new customer
16063.0,259,1,262,United Kingdom,loyal customer
16065.0,364,1,231,United Kingdom,loyal customer
16066.0,16,5,936,United Kingdom,new customer
16070.0,21,2,457,United Kingdom,new customer
16071.0,44,1,180,United Kingdom,new customer
16072.0,287,1,140,United Kingdom,loyal customer
16073.0,296,1,48,United Kingdom,loyal customer
16076.0,2,10,1435,United Kingdom,new customer
16078.0,283,1,16,United Kingdom,loyal customer
16079.0,16,3,864,United Kingdom,new customer
16080.0,81,2,128,United Kingdom,new customer
16081.0,55,5,1477,United Kingdom,new customer
16083.0,100,2,908,United Kingdom,new customer
16084.0,298,1,216,United Kingdom,loyal customer
16085.0,22,5,636,United Kingdom,new customer
16086.0,58,5,511,United Kingdom,new customer
16091.0,154,2,154,United Kingdom,loyal customer
16092.0,114,3,628,United Kingdom,new customer
16093.0,106,1,20,United Kingdom,new customer
16094.0,11,4,647,United Kingdom,new customer
16096.0,263,1,155,United Kingdom,loyal customer
16097.0,239,1,87,United Kingdom,loyal customer
16098.0,87,7,613,United Kingdom,new customer
16099.0,49,3,434,United Kingdom,new customer
16101.0,70,1,757,United Kingdom,new customer
16102.0,41,3,942,United Kingdom,new customer
16103.0,6,6,558,United Kingdom,new customer
16104.0,61,1,123,United Kingdom,new customer
16105.0,248,1,330,United Kingdom,loyal customer
16106.0,65,1,74,United Kingdom,new customer
16107.0,17,7,1176,United Kingdom,new customer
16108.0,84,1,615,United Kingdom,new customer
16109.0,218,2,612,United Kingdom,loyal customer
16110.0,44,3,733,United Kingdom,new customer
16112.0,142,4,574,United Kingdom,new customer
16113.0,182,1,176,United Kingdom,loyal customer
16114.0,170,1,43,United Kingdom,loyal customer
16115.0,9,8,1001,United Kingdom,new customer
16116.0,211,1,248,United Kingdom,loyal customer
16117.0,189,1,130,United Kingdom,loyal customer
16119.0,7,2,240,United Kingdom,new customer
16120.0,58,4,878,United Kingdom,new customer
16121.0,56,2,586,United Kingdom,new customer
16122.0,72,4,1128,United Kingdom,new customer
16123.0,51,1,170,United Kingdom,new customer
16124.0,316,1,48,United Kingdom,loyal customer
16125.0,366,1,124,United Kingdom,loyal customer
16126.0,28,4,2125,United Kingdom,new customer
16127.0,38,1,323,United Kingdom,new customer
16128.0,17,5,988,United Kingdom,new customer
16131.0,51,6,1802,United Kingdom,new customer
16133.0,3,33,8887,United Kingdom,lost customer
16134.0,21,2,371,United Kingdom,new customer
